ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL,retail_price,user_rating,product_interactions,no_purchase
34031,Boys,Apparel,Topwear,Shirts,Blue,Casual,Gini and Jony Boys Check Blue Shirt,34031.jpg,Asset/Apparel/Boys/34031.jpg,7993,4,2299,1249
40978,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys United Red T-shirt,40978.jpg,Asset/Apparel/Boys/40978.jpg,3895,8,3231,1652
34038,Boys,Apparel,Topwear,Shirts,Red,Casual,Gini and Jony Boys Check Red Shirt,34038.jpg,Asset/Apparel/Boys/34038.jpg,6267,3,6075,2216
40985,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys United White T-shirt,40985.jpg,Asset/Apparel/Boys/40985.jpg,9659,1,7607,1232
31111,Boys,Apparel,Bottomwear,Jeans,Black,Casual,Gini and Jony Boys Solid Black Jeans,31111.jpg,Asset/Apparel/Boys/31111.jpg,7944,1,9000,1011
10054,Boys,Apparel,Topwear,Tshirts,Blue,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys,10054.jpg,Asset/Apparel/Boys/10054.jpg,8662,10,9706,504
17615,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys living Upto White Tshirt,17615.jpg,Asset/Apparel/Boys/17615.jpg,1444,1,2061,953
4727,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Regatta Annual Blue Teen Kidswear,4727.jpg,Asset/Apparel/Boys/4727.jpg,2867,1,6268,2067
40982,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Core White T-shirt,40982.jpg,Asset/Apparel/Boys/40982.jpg,6049,2,6047,1938
40949,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Around the World White T-shirt,40949.jpg,Asset/Apparel/Boys/40949.jpg,8899,1,5107,2653
25516,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Kids Boys Airfeild Red T-Shirt,25516.jpg,Asset/Apparel/Boys/25516.jpg,4255,2,2879,1604
31116,Boys,Apparel,Bottomwear,Shorts,Grey,Casual,Gini and Jony Boys Grey Shorts,31116.jpg,Asset/Apparel/Boys/31116.jpg,2725,2,4146,908
15575,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt,15575.jpg,Asset/Apparel/Boys/15575.jpg,5488,9,3434,2484
37625,Boys,Apparel,Topwear,Tshirts,White,Casual,Madagascar3 Boys White Printed T-Shirt,37625.jpg,Asset/Apparel/Boys/37625.jpg,3623,7,6822,1899
34054,Boys,Apparel,Bottomwear,Capris,Blue,Casual,Palm Tree Boys Washed Blue 3/4 Length Pants,34054.jpg,Asset/Apparel/Boys/34054.jpg,6149,8,1415,672
40922,Boys,Apparel,Topwear,Jackets,Blue,Casual,Gini and Jony Boys Rodeo Blue Jacket,40922.jpg,Asset/Apparel/Boys/40922.jpg,1584,9,8347,2079
29176,Boys,Apparel,Bottomwear,Shorts,Khaki,Casual,United Colors of Benetton Boys Khaki Shorts,29176.jpg,Asset/Apparel/Boys/29176.jpg,8629,7,2118,690
8340,Boys,Apparel,Topwear,Tshirts,Black,Casual,Doodle Boy's Volleyball Champion Black White Kidswear,8340.jpg,Asset/Apparel/Boys/8340.jpg,7050,8,2134,2930
38494,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys United Green T-shirt,38494.jpg,Asset/Apparel/Boys/38494.jpg,6096,6,7167,2134
34053,Boys,Apparel,Bottomwear,Capris,Yellow,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,34053.jpg,Asset/Apparel/Boys/34053.jpg,1589,5,3829,1238
34261,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Printed Red T-shirt,34261.jpg,Asset/Apparel/Boys/34261.jpg,7423,4,5443,984
15572,Boys,Apparel,Topwear,Tshirts,Orange,Casual,Chhota Bheem Kids Boys Warrior Bheem TShirt,15572.jpg,Asset/Apparel/Boys/15572.jpg,4358,5,2794,1112
37622,Boys,Apparel,Topwear,Tshirts,Red,Casual,Madagascar3 Boys Red Printed T-Shirt,37622.jpg,Asset/Apparel/Boys/37622.jpg,4180,3,4545,762
40126,Boys,Apparel,Bottomwear,Shorts,White,Casual,Gini and Jony Boys Boxer White Shorts,40126.jpg,Asset/Apparel/Boys/40126.jpg,9203,10,9594,627
38493,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Core Blue T-shirt,38493.jpg,Asset/Apparel/Boys/38493.jpg,4608,10,2431,2954
39317,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,39317.jpg,Asset/Apparel/Boys/39317.jpg,6057,4,9129,1678
40925,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Comics Blue Jeans,40925.jpg,Asset/Apparel/Boys/40925.jpg,2830,7,4919,2936
36199,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini Jony Boys Polo Black T-Shirt,36199.jpg,Asset/Apparel/Boys/36199.jpg,6008,4,3092,2259
34098,Boys,Apparel,Topwear,Shirts,Multi,Casual,Doodle Boys Check Multi Coloured Shirt,34098.jpg,Asset/Apparel/Boys/34098.jpg,3618,6,6190,945
30603,Boys,Apparel,Bottomwear,Shorts,Maroon,Sports,Nike Boys Basketball Red Shorts,30603.jpg,Asset/Apparel/Boys/30603.jpg,8972,8,3320,1190
39745,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Gini Jony Boys Blue Shorts,39745.jpg,Asset/Apparel/Boys/39745.jpg,7754,3,6284,2048
34096,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boys Printed Red T-shirt,34096.jpg,Asset/Apparel/Boys/34096.jpg,5545,10,2795,1971
39319,Boys,Apparel,Bottomwear,Shorts,Beige,Casual,Gini and Jony Boys Beige Shorts,39319.jpg,Asset/Apparel/Boys/39319.jpg,6653,1,8486,2680
8349,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boy's I love Driving Green Kidswear,8349.jpg,Asset/Apparel/Boys/8349.jpg,6577,10,4200,658
50715,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys White Printed T-Shirt,50715.jpg,Asset/Apparel/Boys/50715.jpg,1747,6,7791,2880
33278,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Washed Blue Jeans,33278.jpg,Asset/Apparel/Boys/33278.jpg,2374,10,7165,2317
40983,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys United White T-shirt,40983.jpg,Asset/Apparel/Boys/40983.jpg,1942,5,1236,1550
40977,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Core Green T-shirt,40977.jpg,Asset/Apparel/Boys/40977.jpg,3663,4,7560,2706
17613,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boys Catch Me Red Tshirt,17613.jpg,Asset/Apparel/Boys/17613.jpg,9716,10,8108,1965
40948,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Rodeo T-shirt,40948.jpg,Asset/Apparel/Boys/40948.jpg,7562,3,2475,792
4721,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Royal Sailing Red Teen Kidswear,4721.jpg,Asset/Apparel/Boys/4721.jpg,9276,4,3465,1963
34039,Boys,Apparel,Topwear,Shirts,Red,Casual,Palm Tree Boys Check Red Shirt,34039.jpg,Asset/Apparel/Boys/34039.jpg,2155,4,8517,796
40984,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys United White T-shirt,40984.jpg,Asset/Apparel/Boys/40984.jpg,9765,7,3759,649
4726,Boys,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Boy's Regatta Annual White Teen Kidswear,4726.jpg,Asset/Apparel/Boys/4726.jpg,4053,1,7278,2782
17614,Boys,Apparel,Topwear,Tshirts,Black,Casual,Doodle Boys Cycle Black Tshirt,17614.jpg,Asset/Apparel/Boys/17614.jpg,9862,5,8194,775
31110,Boys,Apparel,Bottomwear,Jeans,Grey,Casual,Gini and Jony Boys Washed Grey Jeans,31110.jpg,Asset/Apparel/Boys/31110.jpg,3310,2,3232,2789
8324,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boy's Athletic 77 Dept White Kidswear,8324.jpg,Asset/Apparel/Boys/8324.jpg,9057,1,2710,1842
40979,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Core Yellow T-shirt,40979.jpg,Asset/Apparel/Boys/40979.jpg,8590,2,9085,1250
34030,Boys,Apparel,Topwear,Shirts,Blue,Casual,Gini and Jony Boys Check Blue Shirt,34030.jpg,Asset/Apparel/Boys/34030.jpg,8070,1,9702,718
8323,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boy's Athletic 77 Dept White Kidswear,8323.jpg,Asset/Apparel/Boys/8323.jpg,7481,7,6496,1822
4728,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Disney Kids Boy's Crew Sea Life Sialing Navy Teen Kidswear,4728.jpg,Asset/Apparel/Boys/4728.jpg,2396,7,4695,1273
34037,Boys,Apparel,Topwear,Shirts,Blue,Casual,Palm Tree Boys Check Blue Shirt,34037.jpg,Asset/Apparel/Boys/34037.jpg,5326,1,2131,2989
37222,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,United Colors of Benetton Boys Check Navy Blue Shirt,37222.jpg,Asset/Apparel/Boys/37222.jpg,3857,9,9822,1017
40142,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Core Green T-shirt,40142.jpg,Asset/Apparel/Boys/40142.jpg,8121,4,7385,635
39318,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Red T-shirt,39318.jpg,Asset/Apparel/Boys/39318.jpg,4047,5,6041,1582
8348,Boys,Apparel,Topwear,Tshirts,Brown,Casual,Doodle Boy's Little Monsters Rocking Rust Kidswear,8348.jpg,Asset/Apparel/Boys/8348.jpg,8894,3,1474,1073
50714,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys white Printed T-Shirt,50714.jpg,Asset/Apparel/Boys/50714.jpg,4577,5,9319,2833
34097,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Printed Green T-shirt,34097.jpg,Asset/Apparel/Boys/34097.jpg,6941,5,7707,648
40129,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Gini and Jony BoysCore Navy Blue Shirt,40129.jpg,Asset/Apparel/Boys/40129.jpg,8232,2,8831,2104
30602,Boys,Apparel,Bottomwear,Shorts,Black,Sports,Nike Boys Basketball Black Shorts,30602.jpg,Asset/Apparel/Boys/30602.jpg,2603,2,8915,2765
50713,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Boys Yellow Printed T-Shirt,50713.jpg,Asset/Apparel/Boys/50713.jpg,8295,8,2675,1309
39320,Boys,Apparel,Bottomwear,Shorts,Navy Blue,Casual,Gini and Jony Boys Navy Blue Shorts,39320.jpg,Asset/Apparel/Boys/39320.jpg,3134,4,4874,771
33283,Boys,Apparel,Bottomwear,Jeans,Black,Casual,Gini and Jony Boys Black Jeans,33283.jpg,Asset/Apparel/Boys/33283.jpg,1274,8,6219,980
15573,Boys,Apparel,Topwear,Tshirts,White,Casual,Chhota Bheem Kids Boys Main Hoon Bheem TShirt,15573.jpg,Asset/Apparel/Boys/15573.jpg,9292,5,3783,1804
37623,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar 3 Boys Blue Printed T-shirt,37623.jpg,Asset/Apparel/Boys/37623.jpg,7306,4,9834,646
31144,Boys,Apparel,Topwear,Tshirts,Pink,Casual,Gini and Jony Boys Printed Pink T-shirt,31144.jpg,Asset/Apparel/Boys/31144.jpg,3472,6,8462,697
21580,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Chhota Bheem Kids-Boys Printed Pale Blue Tshirt,21580.jpg,Asset/Apparel/Boys/21580.jpg,9510,8,5838,1077
34260,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Printed Red T-shirt,34260.jpg,Asset/Apparel/Boys/34260.jpg,7108,6,6014,886
34052,Boys,Apparel,Bottomwear,Capris,Yellow,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,34052.jpg,Asset/Apparel/Boys/34052.jpg,1349,10,9872,2927
33277,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Washed Blue Jeans,33277.jpg,Asset/Apparel/Boys/33277.jpg,9162,9,7694,2635
40924,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Jeans Blue Jeans,40924.jpg,Asset/Apparel/Boys/40924.jpg,7386,9,4906,1181
34099,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys Printed White T-shirt,34099.jpg,Asset/Apparel/Boys/34099.jpg,5178,3,6844,2999
38492,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Core Yellow T-shirt,38492.jpg,Asset/Apparel/Boys/38492.jpg,1573,6,2869,2066
39316,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,39316.jpg,Asset/Apparel/Boys/39316.jpg,1313,6,6982,1576
34055,Boys,Apparel,Bottomwear,Capris,Blue,Casual,Palm Tree Boys Washed Blue 3/4 Length Pants,34055.jpg,Asset/Apparel/Boys/34055.jpg,5028,8,2978,2550
31143,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Printed Green T-shirt,31143.jpg,Asset/Apparel/Boys/31143.jpg,6154,7,2404,2683
41234,Boys,Apparel,Bottomwear,Shorts,Black,Casual,Gini and Jony Boys Black Shorts,41234.jpg,Asset/Apparel/Boys/41234.jpg,6626,6,3093,1802
15574,Boys,Apparel,Topwear,Tshirts,Purple,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt,15574.jpg,Asset/Apparel/Boys/15574.jpg,7161,9,7771,2188
37624,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Madagascar3 Boys Navy Blue T-Shirt,37624.jpg,Asset/Apparel/Boys/37624.jpg,5731,4,9288,2435
8341,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boy's Volleyball Champion Green White Kidswear,8341.jpg,Asset/Apparel/Boys/8341.jpg,1493,9,4283,1431
29177,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,United Colors of Benetton Boys Blue Shorts,29177.jpg,Asset/Apparel/Boys/29177.jpg,8756,7,4520,1859
40923,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Jeans Blue Jeans,40923.jpg,Asset/Apparel/Boys/40923.jpg,1499,2,9037,1214
38345,Boys,Apparel,Topwear,Tshirts,Off White,Casual,Superman Boys Off White & Navy Blue T-shirt,38345.jpg,Asset/Apparel/Boys/38345.jpg,8074,9,1635,2746
41983,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Around The World White T-shirt,41983.jpg,Asset/Apparel/Boys/41983.jpg,7413,6,4284,1484
41977,Boys,Apparel,Bottomwear,Shorts,White,Casual,Gini and Jony Boys Beach White Shorts,41977.jpg,Asset/Apparel/Boys/41977.jpg,1441,8,3679,1978
33302,Boys,Apparel,Topwear,Tshirts,Red,Casual,Palm Tree Boys Pack of 2 T-shirts,33302.jpg,Asset/Apparel/Boys/33302.jpg,2791,2,7068,1734
41970,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Surfs Up Red T-shirt,41970.jpg,Asset/Apparel/Boys/41970.jpg,4109,10,7362,1091
41984,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Around The World White T-shirt,41984.jpg,Asset/Apparel/Boys/41984.jpg,4559,9,4335,1587
37597,Boys,Apparel,Topwear,Tshirts,White,Casual,Madagascar3 Boys White Printed T-Shirt,37597.jpg,Asset/Apparel/Boys/37597.jpg,6932,2,5773,1272
46732,Boys,Apparel,Bottomwear,Shorts,Khaki,Casual,Gini and Jony Boys Khaki Bermuda Shorts,46732.jpg,Asset/Apparel/Boys/46732.jpg,6891,8,2398,2918
33305,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Pack of 2 T-shirts,33305.jpg,Asset/Apparel/Boys/33305.jpg,9406,7,3252,1089
38987,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Wild West T-shirt,38987.jpg,Asset/Apparel/Boys/38987.jpg,8700,10,4363,742
39855,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-Shirt,39855.jpg,Asset/Apparel/Boys/39855.jpg,4399,6,7466,2094
32647,Boys,Apparel,Topwear,Tshirts,Blue,Sports,Nike Kids Boys Contemporary Athlete Blue T-shirt,32647.jpg,Asset/Apparel/Boys/32647.jpg,7314,2,7594,2298
48238,Boys,Apparel,Topwear,Tshirts,White,Casual,Avengers Boys White Printed T-shirt,48238.jpg,Asset/Apparel/Boys/48238.jpg,3870,2,7871,2016
2738,Boys,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Boy's Double Fun Kidswear,2738.jpg,Asset/Apparel/Boys/2738.jpg,6858,4,6626,2548
12847,Boys,Apparel,Topwear,Tshirts,Black,Casual,Ant Kids Boys National Champion Black Tshirts,12847.jpg,Asset/Apparel/Boys/12847.jpg,4685,5,9071,2792
39863,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Polo Black T-Shirt,39863.jpg,Asset/Apparel/Boys/39863.jpg,3660,8,5433,1354
41979,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Gini and Jony Boys Around The World Grey T-shirt,41979.jpg,Asset/Apparel/Boys/41979.jpg,9367,3,7955,2918
35454,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Boys Printed Blue T-shirt,35454.jpg,Asset/Apparel/Boys/35454.jpg,6462,2,7644,2469
12840,Boys,Apparel,Topwear,Tshirts,Brown,Casual,Ant Kids Brown Striped T-Shirt,12840.jpg,Asset/Apparel/Boys/12840.jpg,8613,1,2429,2740
38989,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Rodeo Yellow T-shirt,38989.jpg,Asset/Apparel/Boys/38989.jpg,1305,8,7673,1957
37599,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Madagascar3 Boys Yellow Printed T-Shirt,37599.jpg,Asset/Apparel/Boys/37599.jpg,9894,6,4567,2025
33139,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Gini and Jony Boys Printed Grey T-shirt,33139.jpg,Asset/Apparel/Boys/33139.jpg,4904,10,1832,1446
38942,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys Check White Shirt,38942.jpg,Asset/Apparel/Boys/38942.jpg,6203,10,1368,2448
35453,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys Printed White T-shirt,35453.jpg,Asset/Apparel/Boys/35453.jpg,6893,4,2460,851
39864,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Polo Red T-Shirt,39864.jpg,Asset/Apparel/Boys/39864.jpg,6443,1,4645,801
4201,Boys,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Boy's Green Crew Sea Life Sialing Kidswear,4201.jpg,Asset/Apparel/Boys/4201.jpg,8774,1,5765,2549
3818,Boys,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Boy's Green Pooh Tiger Kidswear,3818.jpg,Asset/Apparel/Boys/3818.jpg,8038,8,6802,2299
30723,Boys,Apparel,Topwear,Kurtas,Blue,Ethnic,Fabindia Boys Printed Blue Kurta,30723.jpg,Asset/Apparel/Boys/30723.jpg,9027,9,7262,2670
18176,Boys,Apparel,Topwear,Sweatshirts,Green,Casual,Doodle Kids-Boys Flap 02 Green Sweatshirt,18176.jpg,Asset/Apparel/Boys/18176.jpg,7097,3,1479,748
24912,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,United Colors of Benetton Kids Boys Yellow Printed T-shirt,24912.jpg,Asset/Apparel/Boys/24912.jpg,5711,7,2363,1816
37539,Boys,Apparel,Socks,Booties,White,Casual,Madagascar 3 Infants Boys White Booties,37539.jpg,Asset/Apparel/Boys/37539.jpg,1736,2,5210,1505
35438,Boys,Apparel,Topwear,Shirts,Multi,Casual,Doodle Boys Check Multi Coloured Shirt,35438.jpg,Asset/Apparel/Boys/35438.jpg,7666,10,6032,2881
31098,Boys,Apparel,Topwear,Shirts,Red,Casual,Gini and Jony Boys Check Red Shirt,31098.jpg,Asset/Apparel/Boys/31098.jpg,6874,3,7184,2732
35894,Boys,Apparel,Topwear,Tshirts,Green,Casual,Jungle Book Boys Bagheera Green T-shirt,35894.jpg,Asset/Apparel/Boys/35894.jpg,4381,10,1373,2668
58460,Boys,Apparel,Topwear,Tshirts,White,Casual,Madagascar 3 Boys White T-shirt,58460.jpg,Asset/Apparel/Boys/58460.jpg,7089,8,8536,810
39837,Boys,Apparel,Topwear,Tshirts,Red,Casual,Palm Tree Boys Striped Red T-Shirt,39837.jpg,Asset/Apparel/Boys/39837.jpg,5773,7,9512,2018
41747,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Green T-shirt,41747.jpg,Asset/Apparel/Boys/41747.jpg,1886,8,3588,1773
58458,Boys,Apparel,Topwear,Tshirts,Red,Casual,Madagascar 3 Boys Red T-shirt,58458.jpg,Asset/Apparel/Boys/58458.jpg,9433,3,2184,1503
4206,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Mickeys Scrap Book Kidswear,4206.jpg,Asset/Apparel/Boys/4206.jpg,6897,5,2801,2808
30724,Boys,Apparel,Topwear,Kurtas,White,Ethnic,Fabindia Boys Printed White Kurta,30724.jpg,Asset/Apparel/Boys/30724.jpg,3622,6,7198,1702
35893,Boys,Apparel,Topwear,Tshirts,White,Casual,Jungle Book Boys Safari White T-shirt,35893.jpg,Asset/Apparel/Boys/35893.jpg,9102,10,2445,2713
34189,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,34189.jpg,Asset/Apparel/Boys/34189.jpg,5334,6,5708,2328
34174,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-shirt,34174.jpg,Asset/Apparel/Boys/34174.jpg,7823,1,8249,2572
31096,Boys,Apparel,Topwear,Shirts,Green,Casual,Palm Tree Boys Check Green Shirt,31096.jpg,Asset/Apparel/Boys/31096.jpg,6105,3,1679,1700
34180,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Blue T-shirt,34180.jpg,Asset/Apparel/Boys/34180.jpg,2521,9,8668,2137
37537,Boys,Apparel,Socks,Booties,Yellow,Casual,Madagascar 3 Infant Boys Yellow Booties,37537.jpg,Asset/Apparel/Boys/37537.jpg,9841,5,5531,1166
39002,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Core Black T-shirt,39002.jpg,Asset/Apparel/Boys/39002.jpg,3350,10,8373,586
3816,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Just Cruising Kidswear,3816.jpg,Asset/Apparel/Boys/3816.jpg,5403,6,3573,2291
48253,Boys,Apparel,Topwear,Tshirts,White,Casual,The Amazing Spiderman Boys White T-shirt,48253.jpg,Asset/Apparel/Boys/48253.jpg,1371,1,7370,1770
30715,Boys,Apparel,Apparel Set,Kurta Sets,Blue,Ethnic,Fabindia Boys Blue & Green Angarakha Dhoti Set,30715.jpg,Asset/Apparel/Boys/30715.jpg,6337,4,6825,568
23130,Boys,Apparel,Topwear,Tshirts,Green,Casual,Chhota Bheem Kids Boys Lost Alien Green T-shirt,23130.jpg,Asset/Apparel/Boys/23130.jpg,6855,1,5299,1869
34187,Boys,Apparel,Topwear,Tshirts,Pink,Casual,Gini and Jony Boys Printed Pink T-shirt,34187.jpg,Asset/Apparel/Boys/34187.jpg,9288,1,3032,1095
31091,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys White Shirt,31091.jpg,Asset/Apparel/Boys/31091.jpg,2432,5,7426,2942
34173,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Printed Yellow T-shirt,34173.jpg,Asset/Apparel/Boys/34173.jpg,2471,4,4285,787
48254,Boys,Apparel,Topwear,Tshirts,Orange,Casual,The Amazing Spiderman Boys Orange T-shirt,48254.jpg,Asset/Apparel/Boys/48254.jpg,5722,10,5988,1244
4208,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Geo Team Kidswear,4208.jpg,Asset/Apparel/Boys/4208.jpg,8226,3,9165,1366
3811,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Pooh And Tiger Red Kidswear,3811.jpg,Asset/Apparel/Boys/3811.jpg,2926,3,3043,864
39839,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-Shirt,39839.jpg,Asset/Apparel/Boys/39839.jpg,7601,1,6395,2998
38988,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Wild West Red T-shirt,38988.jpg,Asset/Apparel/Boys/38988.jpg,4000,6,5127,1919
33138,Boys,Apparel,Topwear,Shirts,White,Casual,Palm Tree Boys Check White Shirt,33138.jpg,Asset/Apparel/Boys/33138.jpg,3599,5,5142,769
37598,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Boys Blue Printed T-Shirt,37598.jpg,Asset/Apparel/Boys/37598.jpg,3396,2,1701,1837
39865,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Polo Red T-Shirt,39865.jpg,Asset/Apparel/Boys/39865.jpg,8068,9,3310,1051
35452,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys Printed White T-shirt,35452.jpg,Asset/Apparel/Boys/35452.jpg,3495,5,9833,2514
38943,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys Check White Shirt,38943.jpg,Asset/Apparel/Boys/38943.jpg,4122,3,8286,1917
12846,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Ant Kids Boys Rock Grey Tshirts,12846.jpg,Asset/Apparel/Boys/12846.jpg,7688,1,6748,1721
24940,Boys,Apparel,Topwear,Tshirts,Black,Casual,United Colors of Benetton Kids Boys Black Printed T-shirt,24940.jpg,Asset/Apparel/Boys/24940.jpg,4741,4,1747,2272
35455,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Boys Printed Blue T-shirt,35455.jpg,Asset/Apparel/Boys/35455.jpg,6907,6,7648,607
39862,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Polo Black T-Shirt,39862.jpg,Asset/Apparel/Boys/39862.jpg,2638,5,6089,2227
41985,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Under The SunYellow T-shirt,41985.jpg,Asset/Apparel/Boys/41985.jpg,5824,10,2875,615
48239,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Avengers Boys Navy Blue Printed T-shirt,48239.jpg,Asset/Apparel/Boys/48239.jpg,2212,5,1271,1214
32646,Boys,Apparel,Topwear,Tshirts,Green,Sports,Nike Kids Boys Contemporary Athlete Green T-shirt,32646.jpg,Asset/Apparel/Boys/32646.jpg,8770,3,2414,2420
33304,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Pack of 2 T-shirts,33304.jpg,Asset/Apparel/Boys/33304.jpg,4794,9,9020,1048
